words@lav1986m	lav1986m	228.403	228.614	/
words@lav1986m	lav1986m	228.614	228.825	и
words@lav1986m	lav1986m	228.825	229.036	он
words@lav1986m	lav1986m	229.036	229.247	её
words@lav1986m	lav1986m	229.247	229.458	забрал
words@lav1986m	lav1986m	229.458	229.669	/
words@lav1986m	lav1986m	229.669	229.88	/
words@lav1986m	lav1986m	230.02	230.25	А
words@lav1986m	lav1986m	230.25	230.48	я
words@lav1986m	lav1986m	230.48	230.71	её
words@lav1986m	lav1986m	230.71	230.94	/
words@lav1986m	lav1986m	230.94	231.17	в
words@lav1986m	lav1986m	231.17	231.4	свою
words@lav1986m	lav1986m	231.4	231.63	очередь
words@lav1986m	lav1986m	231.63	231.86	/
words@lav1986m	lav1986m	231.86	232.09	забрал
words@lav1986m	lav1986m	232.09	232.32	у
words@lav1986m	lav1986m	232.32	232.55	своего
words@lav1986m	lav1986m	232.55	232.78	мастера
words@lav1986m	lav1986m	232.78	233.01	во
words@lav1986m	lav1986m	233.01	233.24	ВГИКе
words@lav1986m	lav1986m	233.53	234.076	Фокина
words@lav1986m	lav1986m	234.076	234.622	Владимира
words@lav1986m	lav1986m	234.622	235.17	Петровича
words@lav1986m	lav1986m	235.43	235.875	эту
words@lav1986m	lav1986m	235.875	236.32	фразу
words@lav1986m	lav1986m	238.46	238.865	Волосы
words@lav1986m	lav1986m	238.865	239.27	стынут
words@lav1986m	lav1986m	239.27	239.675	в
words@lav1986m	lav1986m	239.675	240.08	жилах
words@lav1986m	lav1986m	241.08	241.426	М-да
words@lav1986m	lav1986m	241.426	241.772	/
words@lav1986m	lav1986m	241.772	242.12	классно
words@lav1986m	lav1986m	252.72	253.123	Юрочка...
words@lav1986m	lav1986m	253.123	253.526	/
words@lav1986m	lav1986m	253.526	253.93	Юрочка...
words@lav1986m	lav1986m	265.41	265.633	ну...
words@lav1986m	lav1986m	265.633	265.856	/
words@lav1986m	lav1986m	265.856	266.08	я...
words@lav1986m	lav1986m	269.14	269.463	семь...
words@lav1986m	lav1986m	269.463	269.786	/
words@lav1986m	lav1986m	269.786	270.11	шесть
words@lav1986m	lav1986m	271.38	271.74	шесть
words@lav1986m	lav1986m	271.74	272.1	нас
words@lav1986m	lav1986m	272.1	272.46	пока
words@lav1986m	lav1986m	272.99	273.212	шесть...
words@lav1986m	lav1986m	273.212	273.434	/
words@lav1986m	lav1986m	273.434	273.656	семь...
words@lav1986m	lav1986m	273.656	273.878	/
words@lav1986m	lav1986m	273.878	274.1	иногда
words@lav1986m	lav1986m	274.1	274.322	семь
words@lav1986m	lav1986m	274.322	274.544	/
words@lav1986m	lav1986m	274.544	274.77	/
words@lav1986m	lav1986m	274.98	275.357	племянники
words@lav1986m	lav1986m	275.357	275.734	иногда
words@lav1986m	lav1986m	275.734	276.111	уже
words@lav1986m	lav1986m	276.111	276.49	там
words@lav1986m	lav1986m	300.06	302.52	угу
words@uia1978m	uia1978m	9.02	9.238	Антон
words@uia1978m	uia1978m	9.238	9.456	Лапенко...
words@uia1978m	uia1978m	9.456	9.674	/
words@uia1978m	uia1978m	9.674	9.892	Антон
words@uia1978m	uia1978m	9.892	10.11	/
words@uia1978m	uia1978m	11.02	11.234	так
words@uia1978m	uia1978m	11.234	11.448	/
words@uia1978m	uia1978m	11.448	11.662	рассказывай
words@uia1978m	uia1978m	11.662	11.876	про
words@uia1978m	uia1978m	11.876	12.09	усы
words@uia1978m	uia1978m	12.09	12.304	/
words@uia1978m	uia1978m	12.304	12.52	Антон
words@uia1978m	uia1978m	12.54	12.764	Антон
words@uia1978m	uia1978m	12.764	12.988	/
words@uia1978m	uia1978m	12.988	13.212	расскажи
words@uia1978m	uia1978m	13.212	13.436	про
words@uia1978m	uia1978m	13.436	13.66	усы
words@uia1978m	uia1978m	15.26	15.666	многие
words@uia1978m	uia1978m	15.666	16.072	считают
words@uia1978m	uia1978m	16.072	16.478	/
words@uia1978m	uia1978m	16.478	16.884	что
words@uia1978m	uia1978m	16.884	17.29	это
words@uia1978m	uia1978m	17.29	17.7	пережиток
words@uia1978m	uia1978m	19.7	19.933	да
words@uia1978m	uia1978m	19.933	20.166	/
words@uia1978m	uia1978m	20.166	20.4	да
words@uia1978m	uia1978m	22.12	22.411	расскажи
words@uia1978m	uia1978m	22.411	22.702	мне
words@uia1978m	uia1978m	22.702	22.993	/
words@uia1978m	uia1978m	22.993	23.284	как
words@uia1978m	uia1978m	23.284	23.575	усы
words@uia1978m	uia1978m	23.575	23.866	появились
words@uia1978m	uia1978m	23.866	24.157	на
words@uia1978m	uia1978m	24.157	24.448	твоей
words@uia1978m	uia1978m	24.448	24.74	губе
words@uia1978m	uia1978m	32.98	33.25	где
words@uia1978m	uia1978m	33.25	33.52	нужны
words@uia1978m	uia1978m	33.52	33.79	были
words@uia1978m	uia1978m	33.79	34.06	усатые
words@uia1978m	uia1978m	34.06	34.33	люди
words@uia1978m	uia1978m	34.33	34.6	?
words@uia1978m	uia1978m	34.6	34.87	/
words@uia1978m	uia1978m	34.87	35.14	/
words@uia1978m	uia1978m	37.22	37.64	ааа...
words@uia1978m	uia1978m	37.915	38.415	угу...
words@uia1978m	uia1978m	66.78	68.18	#смеётся#
words@uia1978m	uia1978m	75.06	75.316	иии...
words@uia1978m	uia1978m	75.316	75.572	/
words@uia1978m	uia1978m	75.572	75.83	эээ...
words@uia1978m	uia1978m	75.9	76.21	пошла
words@uia1978m	uia1978m	76.21	76.52	вот
words@uia1978m	uia1978m	76.52	76.83	эта
words@uia1978m	uia1978m	77.55	78.285	огромная
words@uia1978m	uia1978m	78.285	79.02	волна
words@uia1978m	uia1978m	79.98	80.55	и
words@uia1978m	uia1978m	80.55	81.12	твоего
words@uia1978m	uia1978m	81.12	81.69	успеха
words@uia1978m	uia1978m	81.69	82.26	заслуженного
words@uia1978m	uia1978m	82.26	82.83	/
words@uia1978m	uia1978m	82.83	83.4	и
words@uia1978m	uia1978m	83.4	83.97	такой
words@uia1978m	uia1978m	83.97	84.54	популярности
words@uia1978m	uia1978m	84.92	85.161	и
words@uia1978m	uia1978m	85.161	85.402	любви
words@uia1978m	uia1978m	85.402	85.643	/
words@uia1978m	uia1978m	85.643	85.884	которую
words@uia1978m	uia1978m	85.884	86.125	к
words@uia1978m	uia1978m	86.125	86.366	тебе
words@uia1978m	uia1978m	86.366	86.607	испытывают
words@uia1978m	uia1978m	86.607	86.848	все
words@uia1978m	uia1978m	86.848	87.089	люди
words@uia1978m	uia1978m	87.089	87.33	?
words@uia1978m	uia1978m	87.33	87.571	/
words@uia1978m	uia1978m	87.571	87.812	/
words@uia1978m	uia1978m	87.812	88.053	Ты
words@uia1978m	uia1978m	88.053	88.294	понимаешь
words@uia1978m	uia1978m	88.294	88.535	/
words@uia1978m	uia1978m	88.535	88.78	что
words@uia1978m	uia1978m	88.84	89.057	у
words@uia1978m	uia1978m	89.057	89.274	нас
words@uia1978m	uia1978m	89.274	89.491	не
words@uia1978m	uia1978m	89.491	89.708	так
words@uia1978m	uia1978m	89.708	89.925	часто
words@uia1978m	uia1978m	89.925	90.142	принято
words@uia1978m	uia1978m	90.142	90.359	выражать
words@uia1978m	uia1978m	90.359	90.576	любовь
words@uia1978m	uia1978m	90.576	90.793	к
words@uia1978m	uia1978m	90.793	91.01	усатым
words@uia1978m	uia1978m	91.01	91.227	людям
words@uia1978m	uia1978m	91.227	91.444	?
words@uia1978m	uia1978m	91.444	91.661	/
words@uia1978m	uia1978m	91.661	91.89	/
words@uia1978m	uia1978m	93.2	93.433	у
words@uia1978m	uia1978m	93.433	93.666	нас
words@uia1978m	uia1978m	93.666	93.899	просто
words@uia1978m	uia1978m	93.899	94.132	есть
words@uia1978m	uia1978m	94.132	94.365	фотография
words@uia1978m	uia1978m	94.365	94.598	/
words@uia1978m	uia1978m	94.598	94.831	щас
words@uia1978m	uia1978m	94.831	95.064	хочу
words@uia1978m	uia1978m	95.064	95.3	показать
words@uia1978m	uia1978m	95.92	96.302	на
words@uia1978m	uia1978m	96.302	96.684	которой
words@uia1978m	uia1978m	96.684	97.066	/
words@uia1978m	uia1978m	97.066	97.45	смотрите
words@uia1978m	uia1978m	98.72	99.104	эта
words@uia1978m	uia1978m	99.104	99.488	фотография
words@uia1978m	uia1978m	99.488	99.872	сделана
words@uia1978m	uia1978m	99.872	100.256	год
words@uia1978m	uia1978m	100.256	100.64	назад
words@uia1978m	uia1978m	100.82	101.375	на
words@uia1978m	uia1978m	101.375	101.93	кинотавре
words@uia1978m	uia1978m	102.5	102.749	и
words@uia1978m	uia1978m	102.749	102.998	ведь
words@uia1978m	uia1978m	102.998	103.247	хочу
words@uia1978m	uia1978m	103.247	103.496	сказать
words@uia1978m	uia1978m	103.496	103.745	/
words@uia1978m	uia1978m	103.745	103.994	что
words@uia1978m	uia1978m	103.994	104.243	стоит
words@uia1978m	uia1978m	104.243	104.492	звезда
words@uia1978m	uia1978m	104.492	104.741	в
words@uia1978m	uia1978m	104.741	104.99	центре
words@uia1978m	uia1978m	106.54	107.107	да
words@uia1978m	uia1978m	107.107	107.674	/
words@uia1978m	uia1978m	107.674	108.241	абсолютная
words@uia1978m	uia1978m	108.241	108.81	звезда
words@uia1978m	uia1978m	109.45	109.866	с
words@uia1978m	uia1978m	109.866	110.282	голливудской
words@uia1978m	uia1978m	110.282	110.7	улыбкой
words@uia1978m	uia1978m	111.79	111.976	видит
words@uia1978m	uia1978m	111.976	112.162	/
words@uia1978m	uia1978m	112.162	112.348	где
words@uia1978m	uia1978m	112.348	112.534	камера
words@uia1978m	uia1978m	112.534	112.72	/
words@uia1978m	uia1978m	112.72	112.906	в
words@uia1978m	uia1978m	112.906	113.092	отличие
words@uia1978m	uia1978m	113.092	113.278	от
words@uia1978m	uia1978m	113.278	113.464	тех
words@uia1978m	uia1978m	113.464	113.65	двух
words@uia1978m	uia1978m	113.65	113.836	/
words@uia1978m	uia1978m	113.836	114.022	которые
words@uia1978m	uia1978m	114.022	114.208	стоят
words@uia1978m	uia1978m	114.208	114.394	справа
words@uia1978m	uia1978m	114.394	114.58	и
words@uia1978m	uia1978m	114.58	114.78	слева
words@uia1978m	uia1978m	115.33	115.63	я
words@uia1978m	uia1978m	115.63	115.93	хочу
words@uia1978m	uia1978m	115.93	116.23	попросить
words@uia1978m	uia1978m	116.23	116.53	тебя...
words@uia1978m	uia1978m	116.53	116.83	/
words@uia1978m	uia1978m	116.83	117.13	эээ...
words@uia1978m	uia1978m	117.13	117.43	/
words@uia1978m	uia1978m	117.43	117.73	в
words@uia1978m	uia1978m	117.73	118.03	этот
words@uia1978m	uia1978m	118.03	118.33	момент
words@uia1978m	uia1978m	118.33	118.63	еще
words@uia1978m	uia1978m	118.63	118.93	не
words@uia1978m	uia1978m	118.93	119.23	было
words@uia1978m	uia1978m	119.23	119.54	ничего
words@uia1978m	uia1978m	120.44	120.855	ни
words@uia1978m	uia1978m	120.855	121.27	выхода
words@uia1978m	uia1978m	121.27	121.685	твоего
words@uia1978m	uia1978m	121.685	122.1	сериала
words@uia1978m	uia1978m	122.1	122.515	Внутри
words@uia1978m	uia1978m	122.515	122.93	Лапенко
words@uia1978m	uia1978m	123.42	123.699	который
words@uia1978m	uia1978m	123.699	123.978	все
words@uia1978m	uia1978m	123.978	124.257	смотрят
words@uia1978m	uia1978m	124.257	124.536	/
words@uia1978m	uia1978m	124.536	124.815	не
words@uia1978m	uia1978m	124.815	125.094	было
words@uia1978m	uia1978m	125.094	125.373	еще
words@uia1978m	uia1978m	125.373	125.652	даже
words@uia1978m	uia1978m	125.652	125.931	Ричарда
words@uia1978m	uia1978m	125.931	126.21	Сапогова
words@uia1978m	uia1978m	126.47	126.795	и
words@uia1978m	uia1978m	126.795	127.12	тем
words@uia1978m	uia1978m	127.12	127.445	не
words@uia1978m	uia1978m	127.445	127.77	менее
words@uia1978m	uia1978m	127.77	128.095	к
words@uia1978m	uia1978m	128.095	128.42	тебе
words@uia1978m	uia1978m	128.42	128.745	уже...
words@uia1978m	uia1978m	128.745	129.07	/
words@uia1978m	uia1978m	129.07	129.395	на
words@uia1978m	uia1978m	129.395	129.72	тебя
words@uia1978m	uia1978m	129.72	130.045	слетались
words@uia1978m	uia1978m	130.045	130.37	звезды
words@uia1978m	uia1978m	130.53	131.057	как
words@uia1978m	uia1978m	131.057	131.584	мухи
words@uia1978m	uia1978m	131.584	132.111	на
words@uia1978m	uia1978m	132.111	132.64	варенье
words@uia1978m	uia1978m	132.85	132.983	расскажи
words@uia1978m	uia1978m	132.983	133.116	/
words@uia1978m	uia1978m	133.116	133.249	как
words@uia1978m	uia1978m	133.249	133.382	это
words@uia1978m	uia1978m	133.382	133.515	произошло
words@uia1978m	uia1978m	133.515	133.648	/
words@uia1978m	uia1978m	133.648	133.781	Антон
words@uia1978m	uia1978m	133.781	133.914	!
words@uia1978m	uia1978m	133.914	134.047	/
words@uia1978m	uia1978m	134.047	134.18	/
words@uia1978m	uia1978m	140.42	140.95	угу
words@uia1978m	uia1978m	147.17	147.35	сам
words@uia1978m	uia1978m	147.35	147.53	подошел
words@uia1978m	uia1978m	147.53	147.71	?
words@uia1978m	uia1978m	147.71	147.89	/
words@uia1978m	uia1978m	147.89	148.07	/
words@uia1978m	uia1978m	154.56	155.19	угу
words@uia1978m	uia1978m	156.75	157.56	#смеётся#
words@uia1978m	uia1978m	160.93	161.255	тебе
words@uia1978m	uia1978m	161.255	161.58	приятно
words@uia1978m	uia1978m	161.58	161.905	/
words@uia1978m	uia1978m	161.905	162.23	когда...
words@uia1978m	uia1978m	162.91	163.065	ну
words@uia1978m	uia1978m	163.065	163.22	/
words@uia1978m	uia1978m	163.22	163.375	люди
words@uia1978m	uia1978m	163.375	163.53	/
words@uia1978m	uia1978m	163.53	163.685	казалось
words@uia1978m	uia1978m	163.685	163.84	бы...
words@uia1978m	uia1978m	163.84	163.995	/
words@uia1978m	uia1978m	163.995	164.15	да...
words@uia1978m	uia1978m	164.15	164.305	/
words@uia1978m	uia1978m	164.305	164.46	ну
words@uia1978m	uia1978m	164.46	164.615	/
words@uia1978m	uia1978m	164.615	164.77	ты
words@uia1978m	uia1978m	164.77	164.925	снял...
words@uia1978m	uia1978m	164.925	165.08	/
words@uia1978m	uia1978m	165.08	165.235	ну...
words@uia1978m	uia1978m	165.235	165.39	/
words@uia1978m	uia1978m	165.39	165.545	Федор...
words@uia1978m	uia1978m	165.545	165.7	/
words@uia1978m	uia1978m	165.74	165.932	ну
words@uia1978m	uia1978m	165.932	166.124	/
words@uia1978m	uia1978m	166.124	166.316	ты
words@uia1978m	uia1978m	166.316	166.508	снял
words@uia1978m	uia1978m	166.508	166.7	коротенькое
words@uia1978m	uia1978m	166.7	166.892	видео
words@uia1978m	uia1978m	166.892	167.084	/
words@uia1978m	uia1978m	167.084	167.276	прости
words@uia1978m	uia1978m	167.276	167.468	/
words@uia1978m	uia1978m	167.468	167.66	на
words@uia1978m	uia1978m	167.66	167.86	телефон
words@uia1978m	uia1978m	167.97	168.189	Вы
words@uia1978m	uia1978m	168.189	168.408	же
words@uia1978m	uia1978m	168.408	168.627	снимаете
words@uia1978m	uia1978m	168.627	168.846	всё
words@uia1978m	uia1978m	168.846	169.065	это
words@uia1978m	uia1978m	169.065	169.284	на
words@uia1978m	uia1978m	169.284	169.503	телефон
words@uia1978m	uia1978m	169.503	169.722	?
words@uia1978m	uia1978m	169.722	169.941	/
words@uia1978m	uia1978m	169.941	170.16	/
words@uia1978m	uia1978m	170.44	170.795	на
words@uia1978m	uia1978m	170.795	171.15	телефон
words@uia1978m	uia1978m	171.36	171.622	а
words@uia1978m	uia1978m	171.622	171.884	Федор
words@uia1978m	uia1978m	171.884	172.146	Сергеич
words@uia1978m	uia1978m	172.146	172.408	снимает
words@uia1978m	uia1978m	172.408	172.67	видео...
words@uia1978m	uia1978m	172.67	172.932	/
words@uia1978m	uia1978m	172.932	173.194	#нрзб#
words@uia1978m	uia1978m	173.194	173.46	/
words@uia1978m	uia1978m	175.22	175.82	на
words@uia1978m	uia1978m	175.82	176.42	хороший
words@uia1978m	uia1978m	176.42	177.02	телефон
words@uia1978m	uia1978m	177.865	178.204	скажи
words@uia1978m	uia1978m	178.204	178.543	/
words@uia1978m	uia1978m	178.543	178.882	на
words@uia1978m	uia1978m	178.882	179.221	чье
words@uia1978m	uia1978m	179.221	179.56	еще
words@uia1978m	uia1978m	181.21	181.528	вот
words@uia1978m	uia1978m	181.528	181.846	такое
words@uia1978m	uia1978m	181.846	182.164	/
words@uia1978m	uia1978m	182.164	182.482	эээ...
words@uia1978m	uia1978m	182.482	182.8	/
words@uia1978m	uia1978m	182.8	183.118	выражение
words@uia1978m	uia1978m	183.118	183.44	признательности
words@uia1978m	uia1978m	183.58	184.42	эээ...
words@uia1978m	uia1978m	184.66	184.86	произвело
words@uia1978m	uia1978m	184.86	185.06	на
words@uia1978m	uia1978m	185.06	185.26	тебя
words@uia1978m	uia1978m	185.26	185.46	впечатление
words@uia1978m	uia1978m	185.46	185.66	?
words@uia1978m	uia1978m	185.66	185.86	/
words@uia1978m	uia1978m	185.86	186.06	/
words@uia1978m	uia1978m	186.18	186.331	Ну
words@uia1978m	uia1978m	186.331	186.482	/
words@uia1978m	uia1978m	186.482	186.633	кто
words@uia1978m	uia1978m	186.633	186.784	тебе
words@uia1978m	uia1978m	186.784	186.935	позвонил
words@uia1978m	uia1978m	186.935	187.086	?
words@uia1978m	uia1978m	187.086	187.237	/
words@uia1978m	uia1978m	187.237	187.388	/
words@uia1978m	uia1978m	187.388	187.539	кто
words@uia1978m	uia1978m	187.539	187.69	к
words@uia1978m	uia1978m	187.69	187.841	тебе
words@uia1978m	uia1978m	187.841	187.992	подошел
words@uia1978m	uia1978m	187.992	188.143	?
words@uia1978m	uia1978m	188.143	188.294	/
words@uia1978m	uia1978m	188.294	188.45	/
words@uia1978m	uia1978m	192.42	192.757	Это
words@uia1978m	uia1978m	192.757	193.094	сразу...
words@uia1978m	uia1978m	193.094	193.431	/
words@uia1978m	uia1978m	193.431	193.768	от
words@uia1978m	uia1978m	193.768	194.105	Бондарчука
words@uia1978m	uia1978m	194.105	194.442	это
words@uia1978m	uia1978m	194.442	194.779	сразу
words@uia1978m	uia1978m	194.779	195.116	вот
words@uia1978m	uia1978m	195.116	195.46	туда
words@uia1978m	uia1978m	196.87	197.067	Где-то
words@uia1978m	uia1978m	197.067	197.264	там...
words@uia1978m	uia1978m	197.264	197.461	/
words@uia1978m	uia1978m	197.461	197.66	/
words@uia1978m	uia1978m	197.92	198.146	Что
words@uia1978m	uia1978m	198.146	198.372	сказал
words@uia1978m	uia1978m	198.372	198.598	Дмитрий
words@uia1978m	uia1978m	198.598	198.824	?
words@uia1978m	uia1978m	198.824	199.05	/
words@uia1978m	uia1978m	199.05	199.276	/
words@uia1978m	uia1978m	199.276	199.502	Он
words@uia1978m	uia1978m	199.502	199.728	вообще
words@uia1978m	uia1978m	199.728	199.954	не
words@uia1978m	uia1978m	199.954	200.18	любит
words@uia1978m	uia1978m	214.17	214.461	иии
words@uia1978m	uia1978m	214.461	214.752	очень
words@uia1978m	uia1978m	214.752	215.043	теплые
words@uia1978m	uia1978m	215.043	215.334	/
words@uia1978m	uia1978m	215.334	215.625	лестные
words@uia1978m	uia1978m	215.625	215.916	слова
words@uia1978m	uia1978m	215.916	216.207	мне
words@uia1978m	uia1978m	216.207	216.5	говорил
words@uia1978m	uia1978m	222.18	222.99	#смеётся#
words@uia1978m	uia1978m	236.49	236.8	Волосы
words@uia1978m	uia1978m	236.8	237.11	стынут
words@uia1978m	uia1978m	237.11	237.42	в
words@uia1978m	uia1978m	237.42	237.73	жилах...
words@uia1978m	uia1978m	237.73	238.04	/
words@uia1978m	uia1978m	238.04	238.35	/
words@uia1978m	uia1978m	238.46	240.08	#смеётся#
words@uia1978m	uia1978m	241.08	241.34	Классная
words@uia1978m	uia1978m	241.34	241.6	фраза
words@uia1978m	uia1978m	241.6	241.86	/
words@uia1978m	uia1978m	241.86	242.12	/
words@uia1978m	uia1978m	243.73	244.072	так
words@uia1978m	uia1978m	244.072	244.414	/
words@uia1978m	uia1978m	244.414	244.756	тогда
words@uia1978m	uia1978m	244.756	245.098	поговорим
words@uia1978m	uia1978m	245.098	245.44	сейчас
words@uia1978m	uia1978m	245.44	245.782	про
words@uia1978m	uia1978m	245.782	246.124	людей...
words@uia1978m	uia1978m	246.124	246.466	/
words@uia1978m	uia1978m	246.466	246.808	/
words@uia1978m	uia1978m	246.808	247.15	У
words@uia1978m	uia1978m	247.15	247.492	нас
words@uia1978m	uia1978m	247.492	247.834	немного
words@uia1978m	uia1978m	247.834	248.176	времени...
words@uia1978m	uia1978m	248.176	248.518	/
words@uia1978m	uia1978m	248.518	248.87	/
words@uia1978m	uia1978m	249.15	249.405	Мы
words@uia1978m	uia1978m	249.405	249.66	не
words@uia1978m	uia1978m	249.66	249.915	размазываем
words@uia1978m	uia1978m	249.915	250.17	интервью
words@uia1978m	uia1978m	250.17	250.425	на
words@uia1978m	uia1978m	250.425	250.68	два
words@uia1978m	uia1978m	250.68	250.935	часа
words@uia1978m	uia1978m	250.935	251.19	/
words@uia1978m	uia1978m	251.19	251.445	/
words@uia1978m	uia1978m	251.445	251.7	Мы
words@uia1978m	uia1978m	251.7	251.955	говорим
words@uia1978m	uia1978m	251.955	252.21	по
words@uia1978m	uia1978m	252.21	252.465	делу
words@uia1978m	uia1978m	252.465	252.72	/
words@uia1978m	uia1978m	252.72	252.98	/
words@uia1978m	uia1978m	255.31	255.57	У
words@uia1978m	uia1978m	255.57	255.83	нас
words@uia1978m	uia1978m	255.83	256.09	вопрос
words@uia1978m	uia1978m	256.09	256.35	про
words@uia1978m	uia1978m	256.35	256.61	людей
words@uia1978m	uia1978m	256.61	256.87	/
words@uia1978m	uia1978m	256.87	257.13	которые
words@uia1978m	uia1978m	257.13	257.39	тебе
words@uia1978m	uia1978m	257.39	257.65	помогают
words@uia1978m	uia1978m	257.65	257.91	/
words@uia1978m	uia1978m	257.91	258.17	/
words@uia1978m	uia1978m	258.74	259.173	про
words@uia1978m	uia1978m	259.173	259.606	твою
words@uia1978m	uia1978m	259.606	260.04	команду
words@uia1978m	uia1978m	260.19	260.69	так
words@uia1978m	uia1978m	260.69	261.19	совпало
words@uia1978m	uia1978m	261.19	261.69	/
words@uia1978m	uia1978m	261.69	262.19	что
words@uia1978m	uia1978m	262.19	262.69	ты
words@uia1978m	uia1978m	262.69	263.19	взял
words@uia1978m	uia1978m	263.19	263.69	и
words@uia1978m	uia1978m	263.69	264.19	подтянул
words@uia1978m	uia1978m	264.19	264.69	всю
words@uia1978m	uia1978m	264.69	265.19	семью
words@uia1978m	uia1978m	266.27	266.456	вся
words@uia1978m	uia1978m	266.456	266.642	твоя
words@uia1978m	uia1978m	266.642	266.828	семья...
words@uia1978m	uia1978m	266.828	267.014	/
words@uia1978m	uia1978m	267.014	267.2	ну...
words@uia1978m	uia1978m	267.2	267.386	/
words@uia1978m	uia1978m	267.386	267.572	не
words@uia1978m	uia1978m	267.572	267.758	всю
words@uia1978m	uia1978m	267.758	267.95	/
words@uia1978m	uia1978m	268.11	268.291	ну...
words@uia1978m	uia1978m	268.291	268.472	/
words@uia1978m	uia1978m	268.472	268.653	Сколько
words@uia1978m	uia1978m	268.653	268.834	/
words@uia1978m	uia1978m	268.834	269.015	сколько
words@uia1978m	uia1978m	269.015	269.196	?
words@uia1978m	uia1978m	269.196	269.377	/
words@uia1978m	uia1978m	269.377	269.56	/
words@uia1978m	uia1978m	271.78	272.185	шесть...
words@uia1978m	uia1978m	272.185	272.59	/
words@uia1978m	uia1978m	276.55	276.862	иногда
words@uia1978m	uia1978m	276.862	277.174	семь
words@uia1978m	uia1978m	277.174	277.486	/
words@uia1978m	uia1978m	277.486	277.798	иногда
words@uia1978m	uia1978m	277.798	278.11	шесть
words@uia1978m	uia1978m	278.26	278.461	значит...
words@uia1978m	uia1978m	278.461	278.662	/
words@uia1978m	uia1978m	278.662	278.863	яяя...
words@uia1978m	uia1978m	278.863	279.064	/
words@uia1978m	uia1978m	279.064	279.265	то
words@uia1978m	uia1978m	279.265	279.466	/
words@uia1978m	uia1978m	279.466	279.667	что
words@uia1978m	uia1978m	279.667	279.868	многие
words@uia1978m	uia1978m	279.868	280.07	знают
words@uia1978m	uia1978m	280.15	280.323	то
words@uia1978m	uia1978m	280.323	280.496	/
words@uia1978m	uia1978m	280.496	280.669	что
words@uia1978m	uia1978m	280.669	280.842	первое
words@uia1978m	uia1978m	280.842	281.015	мне
words@uia1978m	uia1978m	281.015	281.188	сказали
words@uia1978m	uia1978m	281.188	281.361	/
words@uia1978m	uia1978m	281.361	281.534	када
words@uia1978m	uia1978m	281.534	281.707	/
words@uia1978m	uia1978m	281.707	281.88	эээ...
words@uia1978m	uia1978m	281.88	282.06	/
words@uia1978m	uia1978m	282.53	283.44	эээ...
words@uia1978m	uia1978m	283.47	283.587	када
words@uia1978m	uia1978m	283.587	283.704	я
words@uia1978m	uia1978m	283.704	283.821	прибежал
words@uia1978m	uia1978m	283.821	283.938	/
words@uia1978m	uia1978m	283.938	284.055	это
words@uia1978m	uia1978m	284.055	284.172	было
words@uia1978m	uia1978m	284.172	284.289	скока
words@uia1978m	uia1978m	284.289	284.406	?
words@uia1978m	uia1978m	284.406	284.523	/
words@uia1978m	uia1978m	284.523	284.64	/
words@uia1978m	uia1978m	284.64	284.757	Год
words@uia1978m	uia1978m	284.757	284.874	назад
words@uia1978m	uia1978m	284.874	284.991	?
words@uia1978m	uia1978m	284.991	285.108	/
words@uia1978m	uia1978m	285.108	285.23	/
words@uia1978m	uia1978m	285.32	285.444	я
words@uia1978m	uia1978m	285.444	285.568	спрашиваю
words@uia1978m	uia1978m	285.568	285.692	/
words@uia1978m	uia1978m	285.692	285.816	говорю
words@uia1978m	uia1978m	285.816	285.94	/
words@uia1978m	uia1978m	285.94	286.064	ребята
words@uia1978m	uia1978m	286.064	286.188	/
words@uia1978m	uia1978m	286.188	286.312	вы
words@uia1978m	uia1978m	286.312	286.436	видели
words@uia1978m	uia1978m	286.436	286.56	эти
words@uia1978m	uia1978m	286.56	286.684	фантастические
words@uia1978m	uia1978m	286.684	286.808	видео
words@uia1978m	uia1978m	286.808	286.932	?
words@uia1978m	uia1978m	286.932	287.056	/
words@uia1978m	uia1978m	287.056	287.18	/
words@uia1978m	uia1978m	288.92	289.159	ребята
words@uia1978m	uia1978m	289.159	289.398	грят
words@uia1978m	uia1978m	289.398	289.637	/
words@uia1978m	uia1978m	289.637	289.876	какие
words@uia1978m	uia1978m	289.876	290.115	/
words@uia1978m	uia1978m	290.115	290.354	я
words@uia1978m	uia1978m	290.354	290.593	гврю
words@uia1978m	uia1978m	290.593	290.832	/
words@uia1978m	uia1978m	290.832	291.071	ну
words@uia1978m	uia1978m	291.071	291.31	вот
words@uia1978m	uia1978m	291.31	291.549	/
words@uia1978m	uia1978m	291.549	291.79	Антон
words@uia1978m	uia1978m	291.83	292.535	посмотрите
words@uia1978m	uia1978m	292.535	293.24	снимает
words@uia1978m	uia1978m	293.26	293.389	ребята
words@uia1978m	uia1978m	293.389	293.518	смотрят
words@uia1978m	uia1978m	293.518	293.647	/
words@uia1978m	uia1978m	293.647	293.776	говорят
words@uia1978m	uia1978m	293.776	293.905	/
words@uia1978m	uia1978m	293.905	294.034	действительно
words@uia1978m	uia1978m	294.034	294.163	очень
words@uia1978m	uia1978m	294.163	294.292	хорошо
words@uia1978m	uia1978m	294.292	294.421	/
words@uia1978m	uia1978m	294.421	294.55	спасибо
words@uia1978m	uia1978m	294.55	294.679	тебе
words@uia1978m	uia1978m	294.679	294.808	/
words@uia1978m	uia1978m	294.808	294.94	Ваня
